неразмещенный;разделенный
неразоблаченный;раскрытый
неразрешенный;дозволенный,официальный,разрешенный
неразрушающийся;ненадежный,разрушающийся,кратковременный
неразрушимый;ограниченный
неразрывность;отделимость,нарушение непрерывности,прерывность,разрывность
неразрывный;разделимый,разрывный
неразумность;уместность
неразумный;осторожный,разумный
неразъединимый;разъемный
неразъемный;вставной,заменяемый,подвижной,съемный,разъемный
нераскрытый;раскрытый,разоблаченный
нераспаханный;вспаханный, возделанный
нерасположенный;расположенный,согласный
нераспределенный;разделенный,распределенный
нераспроданный;проданный
нераспространенный;общераспространенный,популярный,употребительный
нерассудительность;осмотрительность
нерасторжимый;сокрушимый
нерасчленимый;делимый, разделимый
нерациональность;производительность,уместность
нерачительность;внимательность
нервозный;спокойный,обдуманный
нереализованный;реализованный,проданный
нереальность;реальность,действительность,факт,явь,осуществимость,выполнимость,исполнимость,возможность,жизненность
нереальный;реальный,осуществимый,выполнимый,исполнимый,возможный,жизненный
нерегулированный;управляемый
нерегулируемость;регулируемость
нерегулируемый;контролируемый
нерегулярно;всегда
нерегулярность;регулярность,систематичность
нерегулярный;регулярный,обычный,постоянный
нередкий;необычный
нерезервированный;занятый
нерезкий;отчетливый,резкий,ясный
нерезультативный;эффективный
нерентабельно;рентабельно
нерентабельность;рентабельность,выгодность,доход,доходность,прибыльность
нерентабельный;рентабельный,доходный,прибыльный,процентный,выгодный,удобный
нерепрезентабельность;импозантность,основательность
нерепрезентабельный;видный,импозантный,представительный
нерешаемый;определённый
нерешенный;решенный,законченный,урегулированный
нерешительно;безапелляционно,жестко,категорично,категорически,наотрез,решительно,твердо,наотрез,решительно,категорично,категорически,твердо
нерешительность;безапелляционность,императивность,категоричность,незыблемость,неизменность,непобедимость,постоянство,решительность,твердость,уверенность,ультимативность
нерешительный;категорический,категоричный,инициативный,неколебимый,решительный,стальной,твердый,ультимативный,императивный,крепкий
неритмичность;мерность,равномерность,ритмичность,ровность
неробкий;трусливый
неровность;плавность,ровность,уравновешенность,равномерность,ритмичность
неровный;равномерный,ритмичный,ровный
нерушимо;непрочно
нерушимость;неустойчивость
нерушимый;ограниченный,несовершенный,неполный
нерядовой;типовой
неряшливость;внимательность
несамостоятельность;автономия,автономность,независимость,самостоятельность,свобода,суверенитет
несамостоятельный;свободный
несанкционированный;санкционированный,официальный
несбалансированность;сбалансированность
несбалансированный;уравновешенный,сбалансированный
несбыточность;возможность,выполнимость,исполнимость,реальность,осуществимость,жизненность
несбыточный;реальный,осуществимый,выполнимый,исполнимый,возможный,жизненный
несведенный;сведенный
несведущий;знающий,искушенный,компетентный,сведущий,опытный
несвежий;свежий
несвободный;автономный,освобожденный,самостоятельный,суверенный
несводимость;приводимость
несводимый;разложимый,сводимый,приводимый
несвоевременность;целесообразность,своевременность,современность,актуальность
несвоевременный;своевременный,современный,актуальный
несвойственный;неотъемлемый,обыкновенный,обычный,присущий,родственный,свой,характерный,свойственный,близкий
несвязный;связный
несгибаемость;трусость,сгибаемость,неустойчивость,уступчивость,податливость
несгибаемый;сгибаемый,мягкий,податливый,неустойчивый,уступчивый
несговорный;покладистый, податливый
несговорчивый;покладистый, сговорчивый, уступчивый
несдержанность;терпение, осторожность
несдержанный;обузданный,сдержанный,умиротворенный,спокойный
несерьезно;серьезно
несерьезность;серьезность,важность,серьёзность,значительность
несерьёзный;высокоприоритетный,серьёзный,важный,значительный
несимметрический;симметричный
несимметричный;симметрический,симметричный
несинхронность;одновременность,синхронность
несистематичный;регулярный
несказанный;обыкновенный
нескладность;согласованность
нескладный;пропорциональный
нескончаемость;прерывистость
нескончаемый;небольшой
нескорый;близкий,грозящий,недалекий,недальний,приближающийся,скорый
нескромный;скромный
нескрываемый;лицемерный,скрываемый,прикрытый,скрытый,неочевидный,неявный,косвенный
несладкий;безбедный, лёгкий
неслаженность;согласованность
несловоохотливый;многословный
несложно;трудно,сложно,тяжело
несложность;сложность
несложный;запутанный,нелегкий,непростой,неэлементарный,трудный,сложный,тяжёлый
несломленный;побеждённый
неслухмяный;послушный
неслыханный;будничный
неслышно;громко
неслышность;ясность
несмело;смело
несмелость;смелость
несмелый;смелый
несметность;исчислимость
несметный;Малочисленный,исчислимый
несмешение;перемешивание
несмотря на;позади
несмышленый;разумный
несносный;осуществимый
несоблюдение;соблюдение,исполнение
несобранность;сосредоточенность
несовершеннолетие;совершеннолетие
несовершеннолетний;самостоятельный,совершеннолетний
несовершенный;совершенный,достаточный,полный
несовершенство;исправность,плюс,совершенство,полнота
несовместимость;непротиворечивость,совместимость,совместность,согласие,сочетаемость,соответствие
несовместимый;совместимый,совместный,непротиворечивый,совпадающий,соответствующий,сочетающийся
несовместность;непротиворечивость,совместимость,совместность
несовпадающий;непротиворечивый,одновременный,параллельный,совместный,совпадающий
несовпадение;непротиворечивость,совместность,соответствие,совпадение,совместимость
несовременность;актуальность,жгучесть,жизненность,злободневность
несовременный;современный,актуальный,новый
несогласие;сходство,согласие
несогласованность;взаимосвязь,связь,связи,согласование,согласованность,соответствие
несогласованный;согласованный,соответствующий
несоединимость;совместимость
несозвучность;соответствие
несознательность;осознанность
несознательный;преднамеренный,предумышленный,сознательный,умышленный
несозревший;созревший
несоизмеримость;пропорциональность
несокрушимость;неустойчивость,призрачность,сокрушимость,колебание
несокрушимый;ограниченный,сокрушимый,колеблющийся,неустойчивый
несомненность;неуверенность,спорность,неочевидность
несомненный;неочевидный,неполный,несовершенный,неабсолютный,ограниченный
несоответственность;пропорциональность
несоответственный;пропорциональный
несоответствие;пропорциональность,соответствие,согласованность,совместимость,сходство
несоответствующий;годный,должный,надлежащий,применимый,своевременный,соответственный,соответствующий,согласованный,подходящий,совместимый
несоразмерность;пропорция,пропорциональность,соразмерность
несоразмерный;пропорциональный,соразмерный
несостоятельность;обоснованность,процветание,состоятельность
несостоятельный;платежеспособный,состоятельный
несочетающийся;совместный,сочетающийся
неспелый;спелый,зрелый
неспешный;незамедлительный,срочный,экстренный,спешный,стремительный,ускоренный
несподручный;удобный
неспокойный;расслабленный, определённый
неспособность;способность,состоятельность
несправедливо;справедливо
несправедливость;верность, непредвзятость
несправедливый;заслуженный,справедливый,законный,честный,беспристрастный
несрочность;безотлагательность,незамедлительность,спешность,срочность
нестабильность;константность,крепление,неизменность,прочность,стабильность,устойчивость
нестабильный;стабильный,устойчивый
нестандартность;стандартность,стереотипность,трафаретность,шаблонность
нестандартный;стандартный
нестационарность;неподвижность
нестационарный;стабильный,установившийся,стационарный
нестерпимый;терпимый
нести ущерб;находить
нестираемый;уничтожаемый,стираемый
нестиранный;чистый
нестирающийся;стираемый
нестись;волочиться
нестойкий;непоколебимый,несокрушимый,стальной,устойчивый
нестойко;стойко,устойчиво
нестойкость;стабильность
нестрогий;взыскательный,окончательный,регулярный,строгий,точный
нестрого;точно
несуразный;ловкий
несущественно;значительно
несущественность;значительность,судьбоносность,существенность
несущественный;важный,существенный,значащий
несуществующий;действительный,подлинный,реальный,существующий
несходный;одинаковый,однородный,сходный,схожий,похожий
несходственный;сходный,сходящийся
несхожесть;одинаковость,похожесть,равенство,сродство,сходство,схожесть,тождество,тождественность
несчастливо;счастливо,счастливо
несчастливый;счастливый,удавшийся,удачный
несчастно;легко
несчастный;счастливый
несчастье;счастье,радость,удача
несчетность;исчислимость
несчетный;Исчислимый
нет;есть,да
нет вины;повинный
нет расчета;рентабельный
нет чего, кого;начаться, присутствие
нет!;да,есть
неталантливо;талантливо
неталантливый;талантливый
нетвердость;уверенность
нетвёрдый;твёрдый, уверенный
нетерпеть;любить
нетерпимость;мягкость
нетерпимый;сносный, допустимый
нетестируемый;проверяемый,тестируемый
нетиповой;стандартный
неторговый;коммерческий,торговый
неторопливый;ускоренный
неточно;точно
неточность;верность,точность
неточный;точный
нетрадиционный;стандартный, общий
нетранспортабельный;передвижной,транспортабельный
нетребовательность;взыскательность,привередливость,строгость,требовательность
нетривиальность;избитость,общность,обыденность,прозаичность,тривиальность,банальность,вульгарность
нетривиальный;простой,элементарный,примитивный,тривиальный,азбучный
нетронутый;обработанный,тронутый,возделанный,затронутый
нетрудно;сложно,трудно,тяжело,нелегко
нетрудный;запутанный,непростой,сложный,тяжелый,трудный,тяжёлый,нелёгкий
нетрудовой;заработанный
нетрудоспособность;трудоспособность
нетрудоспособный;трудоспособный
нетто;брутто
нету;есть
неубедительность;убедительность,обоснованность
неубедительный;веский,решающий,убедительный
неубывающий;убывающий,снижающийся
неуважаемый;глубокоуважаемый,досточтимый,многоуважаемый,уважаемый
неуважение;культ,почитание,уважение
неуважительный;значительный
неуверенность;бесспорность,несомненность,очевидность,решительность,уверенность
неуверенный;уверенный,решительный,смелый,настойчивый
неувязка;точность
неугасающий;временный
неугнетенный;подавленный
неугомонный;прекращающийся
неудавшийся;удавшийся
неудача;удача,успех,везение,подъём
неудачливый;удачливый, везучий
неудачник;удачник
неудачно;удачно,успешно,успешно,удачно
неудачный;удачный,благоприятный,счастливый,успешный,удавшийся
неудержимый;преодолимый,укротимый
неудержный;укротимый
неудобный;приятный,удобный
неудобопонятный;понятный
неудобство;комфорт
неудовлетворение;сатисфакция,удовлетворение
неудовлетворенность;удовлетворение
неудовлетворительно;хорошо
неудовлетворительный;достаточный
неудовольствие;удовольствие
неуказанный;разрешенный
неуклюжий;проворный,резвый,ловкий,шустрый,быстрый,расторопный
неукротимость;преодолимость
неукротимый;преодолимый,укротимый
неуловимость;приметность
неуловимый;чувствительный
неумелый;грамотный
неумение;состоятельность
неумеренный;нужный
неуместность;своевременность,целесообразность,уместность
неуместный;подходящий,уместный,целесообразный
неумно;умно,умно
неумный;умный
неумолимость;мягкость
неумолимый;сгибаемый
неумышленность;намеренность
неуничтожаемый;уничтожаемый
неуплата;оплата,плата
неуплатный;уплаченный
неуплаченные суммы;уплаченные суммы
неуплаченный;уплаченный,оплаченный
неупомянутый;затронутый
неупорядоченность;порядок
неупорядоченный;упорядоченный
неуправляемый;контролируемый,управляемый
неуравновешенность;нормальность,уравновешенность
неуравновешенный;уравновешенный,сбалансированный
неурегулированный;дозволенный,урегулированный,решенный,разрешенный
неуспех;выигрыш,успех,удача
неуспешно;успешно,успешно
неуспешный;успешный,благополучный
неустанность;прерывность
неустановившийся;неизменяемый,равномерный,стационарный,установившийся,устойчивый
неустановленный;определенный,определяемый,установленный
неустойчивость;жесткость,живучесть,закаленность,закалка,константность,незыблемость,неизменность,неколебимость,непоколебимость,несокрушимость,постоянство,равномерность,сопоставление,стабильность,стойкость,устойчивость,неизменяемость
неустойчивый;устойчивый,стабильный,установившийся,постоянный
неустранимость;исправимость
неустранимый;несущественный,устранимый
неустрашимость;боязнь,малодушие,трусость
неустрашимый;трусливый,малодушный
неутвержденный;санкционированный
неутешный;весёлый
неутихающий;неустойчивый
неутомимо;изменяясь
неуч;профессионал,эрудит,ученый
неученость;грамотность, компетентность
неученый;образованный
неучтивый;вежливый,учтивый
неуязвимость;восприимчивость,уязвимость,подверженность
неуязвимый;несовершенный
нефиксированный;фиксированный
неформальный;санкционированный
неформатированный;форматированный
нехарактерный;нормальный,свойственный,типичный,характерный
нехватка;богатство,доход,изобилие,присутствие
нехитрость;неумеренность
нехитрый;сложный
нехозяйственность;хозяйственность
нехозяйственный;экономный
нехороший;хороший,добрый,отличный,положительный
нехорошо;хорошо
нецелесообразность;целесообразность,уместность
нецелесообразный;целесообразный,уместный
нецентральный;симметричный
нецерковный;военный
нециклический;периодический,циклический
нецикличный;циклический
нечастый;частый
нечаянно;нарочно
нечаянность;намеренность,предумышленность,произвольность,преднамеренность
нечаянный;намеренный,предумышленный,непроизвольный,умышленный,преднамеренный
нечестность;честность
нечестный;справедливый,честный,добросовестный
нечет;чет
нечеткий;логичный,чёткий,отчётливый
нечеткость;отчётливость,чёткость,ясность
нечетный;четный,парный
нечистоплотный;аккуратный
нечистый;аккуратный
нечленимость;раздельность
нечленораздельность;членораздельность
нечто вроде;различие
нечувствительность;восприимчивость,чувствительность
нечувствительный;заметный,чувствительный
неширокий;широкий
нештукатуреный;обработанный
неэкономичный;экономный
неэкономный;бережливый,скупой,экономный
неэкспансивный;разговорчивый, шумный
неэлементарный;несложный,первообразный,элементарный
неэффективность;отдача,плодотворность,продуктивность,производительность,результативность,эффективность,полезный эффект,достаточность
неэффективный;эффективный,результативный,полезный
неявный;нескрываемый,откровенный,открытый
неяркий;яркий, ослепительный
неясно;понятно,ясно,вразумительно
неясность;логичность,отчётливость,ясность,определённость,однозначность,чёткость
неясный;ясный,четкий,отчётливый,определённый,понятный,чёткий
ни бум-бум не знает;образованный
ни гроша за душой;состоятельный, богатый
ни кола ни двора ни куриного пера;богатый
нивелирование;расслоение
нивелированный;остроконечный
нивелировать;обострять
нигде;везде
ниже;выше,вверху,вверх
ниже всякой критики;жизненный
ниже травы;громкий,дерзкий,бунтарь
ниже-;выше-,вышеследующий,вышеупомянутый
нижеозначенный;отдаленный
нижеперечисленный;предыдущий
нижеследующий;вышеупомянутый,предыдущий
нижеуказанный;предыдущий
нижеупомянутый;вышеупомянутый,предыдущий
нижний;верхний,высший
низ;верх,верхушка,вершина,потолок,высшая точка
низвергать;увенчивать,посадить на царствование
низвергаться;взлетать,взмывать
низвергнуть;увенчать,посадить на царствование
низенький;высокий
низина;высота,возвышенность
низкий;высокий,тонкий,писклявый,рослый,значительный,хороший
низко;высоко,благородно,порядочно,значительно
низкокачественный;первоклассный
низкоприоритетный;высокоприоритетный
низкопробный;качественный, рослый
низкорослый;высокий
низкосортный;первосортный
низлагать;увенчивать,посадить на царствование
низложить;посадить на престол
низменность;возвышенность
низовой;верхний
низовье;верховье
низом;верхом
низость;порядочность,благородство
низринуть;посадить на царствование
низший;высший,верхний
никак;всячески
никогда;всегда
никто;все
никудышный;годный
никчемность;нужность
ниспадать;вздыматься
ниспослание;бесталанность
ниспровергать;увенчивать,посадить на царствование
ниспровергнуть;увенчать,посадить на царствование
нисходящий;восходящий,поднимающийся,увеличивающийся
нисхождение;восхождение,подъём,увеличение
ничем не ограниченный;ограниченный
ничто;все
ничтожество;величие,важность
ничтожность;величие,важность,значительность,серьёзность
ничтожный;значительный,большой,важный
нищать;богатеть
нищенски;роскошно,богато
нищенский;роскошный,великий,изобильный,огромный
нищенство;роскошь
нищенствовать;роскошествовать
нищета;роскошь,богатство,зажиточность
нищий;богатый,богач,зажиточный,имущий,роскошный,состоятельный,обеспеченный
новатор;консерватор,рутинер
новаторский;регрессивный
новейший;давнишний,неактуальный,стародавний,старомодный,старый
новенький;старенький
новизна;старина
новолуние;полнолуние
новопроизведенный;прежний
новый;старый,старинный,прежний,старомодный,неактуальный,стародавний
ноги;голова
ноги не держат;сильный
норд;юг
нордовый;южный
норма;аномалия,ненормальность,неправильность,отклонение,патология,преступление,отклонение от нормального
нормаль;параллель
нормально;ненормально,необычно
нормальность;непропорциональность
нормальный;ненормальный,сумасшедший,анормальный,неестественный,незаурядный,необычный,аномальный,нехарактерный,патологический,странный,неправильный,нестандартный,нетиповой,нерядовой
нос;корма,затылок
носовой;кормовой
носу не высунешь;вёдро
ночевать;дневать
ночной;дневной
ночь;день
ночью;днем
нравоучительный;легкомысленный
нравственность;безнравственность,порочность
нравственный;безнравственный,порочный
нудный;интересный,увлекательный
нужда;достаток,богатство,зажиточность
нужность;бесполезность,ненадобность,никчемность
нужный;несоответствующий,ненужный
нулевой;ненулевой,отличный от нуля,не равный нулю
нулевый;опытный
нуль без палочки;компетентный
ныне;прежде,тогда
нынешний;прежний,будущий,допускаемый,ожидаемый,стародавний,прошедший
нынче;завтра,тогда
нырять;выныривать
обанкротившийся;процветающий
обанкротиться;разбогатеть
обанкрочиваться;богатеть
обвертывать;развертывать
обветшалость;современность, молодость
обвинение;защита,оправдание,реабилитация
обвинитель;защитник,адвокат
обвинительный;оправдательный,защитительный,оправдывающий
обвинить;оправдать,защитить,простить,прощать
обвиняемый;истец
обвинять;оправдывать,извинять
обводнять;осушать
обворожить;освободить
обвыкнуться;отвыкнуть
обгонять;отставать
обдуманный;бессознательный,машинальный,необдуманный,непреднамеренный,непредумышленный,рефлекторный
обдумать;принять скоропалительное решение
обдумывать;принимать скоропалительное решение
обедневший;получивший прибыль
обеднение;обогащение
обеднеть;разбогатеть,обогатиться,нажить состояние
обеднить;обогатить
обеднять;обогащать
обезвреживать;вооружать
обездоленный;обеспеченный
обездоливать;созидать
обеззараживание;загрязнение
обеззараживать;заражать
обезличивать;расслаивать
обезображивать;выпрямлять,облагораживать,улучшать
обезображиваться;исправляться,улучшаться
обезопасить;подвергнуть риску
обезоруживать;вооружать
обезоружить;вооружать,вооружить
обезьяна;красивый
обелить;очернить
обелять;очернять
обертывать;развертывать,разворачивать
обескровленный;сильный, обогащенный
обеспеченность;нищета,бедность
обеспеченный;нищий,неимущий,необеспеченный,несостоятельный,бедный
обеспечить;купить
обесславливать;прославлять
обесточенный;включенный
обесценивать;отдавать должное,признавать достоинства
обжигающий;холодный
обжуливать;охлаждать
обзавестись;потерять
обзаводиться;терять
обижать;утешать
обилие;недостаток
обильный;дефицитный,скудный,умеренный,бедный,недостаточный,разбавленный
обитаемый;необитаемый
облачный;безоблачный,ясный,солнечный
облегчать;обременять,утруждать,усложнять,увеличивать
облегчаться;осложняться
облегчение;обременение,отягощение,усиление,усложнение,отягчение,утруждение
облегчить;затруднить,обременить,осложнить,отяготить,доставить хлопоты
облегчиться;осложниться
облетать;участвовать
облеченный в плоть;нематериальный
облигатный;ненужный
обличать;покрывать,прятать
обличение;сокрытие,укрытие
обличить;сокрыть,спрятать,утаить
обличье;внутренний мир
обломать когти;развязать
облыжно;истинно
обмакивать;вынимать
обмакиваться;подниматься
обман;истина,правда,порядочность,факт,честность
обманность;правильность
обманный;порядочный,честный
обманчивый;правдивый,истинный,достоверный
обманывать;говорить правду
обматывать;разматывать
обмельчавший;крупный
обмирать;ненавидеть
обмозгованный;недозрелый
обмякнуть;усилиться
обнаженный;прикрытый, скрываемый
обнаружение;потеря,сокрытие,утаивание
обнаруживать;молчать,прятать,скрывать,терять,укрывать,утаивать,закрывать
обнаруживаться;взять
обнаруживающий;скрывающий
обнаружить;спрятать, скрыть, затаить, убрать, засунуть, замаскировать
обнаружиться;исчезнуть,сокрыться,спрятаться,схорониться,укрыться,утаиться,остаться сокрытым
обнищавший;получивший прибыль
обнищание;обогащение
обнищать;разбогатеть,обогатиться
обновление;амортизация,износ
обобщать;разделять,разъединять,рассматривать детально
обобщение;отнятие
обобщенный;естественный
обобществлённый сектор;частный сектор
обогатить;обеднить,уменьшить,снизить,сузить
обогатиться;обеднеть,обнищать,оскудеть,впасть в бедность,впасть в нищету
обогащать;обеднять,разорять
обогащаться;беднеть
обогащение;обеднение,обнищание,оскудение
обогащенный;истощенный
ободрение;порицание
обожаемый;ненавистный
обожание;презрение
обожать;ненавидеть,презирать,игнорировать
обожествление;поругание,презрение
обозначаться;пропадать
оборвать;начать
оборвать на полуслове;начать
оборваться;начаться
оборона;нападение,наступление,атака
оборонительный;наступательный
оборонять;нападать
обороняться;наступать,нападать
оборотный;лицевой
обоснованность;бездоказательность,безосновательность,голословность,необоснованность,неосновательность,несостоятельность,неуместность,огульность
обоснованный;бездоказательный,безосновательный,голословный,необоснованный,неосновательный,огульный
обособленность;связь,соединение,союз,совместность,кооперация
обособленный;объединенный,совместный,кооперированный
обособлять;соединять,совмещать,объединять
обострение;притупление,ослабление,облегчение,улучшение
обострить;притупить,улучшить,облегчить,ослабить
обостриться;притупиться,ослабиться,улучшиться,облегчиться
обострять;уменьшать,ослаблять,улучшать,облегчать
обостряться;ослабляться,улучшаться,облегчаться
обрабатываемый;необрабатываемый,непахотный
обрабатывание;заражение
обрабатывать;не упускать
обработанный;необработанный,нетронутый,сырой,целинный
обрадовать;огорчить,опечалить
обрадоваться;загрустить,огорчиться,опечалиться
образ;внутренний мир
образец;копия,подражание
образность;безобразность
образование;уничтожение
образованность;неграмотность
образованный;неграмотный, невежественный, серый, расформированный, некультурный, первичный
образовать;распустить,расформировать
образоваться;распуститься,расформироваться
образовывать;распускать
образовываться;распускаться,расформировываться
образующий;уничтожающий
образцовый;худший,плохой,ужасный,бракованный
обрат;прибытие
обратимый;неконвертируемый,необратимый
обратно;прямо
обратный;лицевой,передний,похожий,прямой,сходный,схожий
обращать внимание;скрывать
обрезанный;дополненный,целый,полный
обременение;облегчение
обременительный;лёгкий,простой
обременить;облегчить
обременять;облегчать,способствовать,упрощать
обрести;потерять,лишиться,лишаться,недосчитываться,отдать,затерять,терять,утерять,утратить
обретать;прятать
обретение;потеря
обрисоваться;затемниться,исчезнуть
обрисовываться;затемняться,исчезать
обронить;подобрать
обрушаться;защищаться
обрушиваться;отражать,защищаться
обрушить;построить
обрывать;возобновлять,завязывать,начинать
обрываться;возобновляться,начинаться
обрывочность;полнота
обрывочный;полный
обсекание;внесение
обскурантизм;прогрессивность,реформаторство
обстоятельность;ветреность,легковесность,поверхностность
обсудить;проигнорировать
обсушивать;мочить
обтекаемость;однозначность
обувать;разувать,снимать
обуваться;разуваться
обузданный;несдержанный,неудержимый,неукротимый
обуздать;разжечь
обуздывать;разжигать
обусловить;погасить
обусловленность;неопределённость
обусловленный;неопределённый
обучение;неграмотность
обхватывание;увеличение
